HRHHID,HRMONTH,HRYEAR4_0,HEFAMINC_0,HRMIS_0,HRHHID2,GESTFIPS_0,PRTAGE_0,PEMARITL_0,PESEX_0,PEEDUCA_0,PTDTRACE_0,PULINENO,PEHSPNON_0,PRCITSHP_0,PEMLR_0,PEHRUSL1_0,PWSSWGT_0,PTIO1OCD_0,employed_0,teacher_0,HRYEAR4_1,HEFAMINC_1,HRMIS_1,GESTFIPS_1,PRTAGE_1,PEMARITL_1,PESEX_1,PEEDUCA_1,PTDTRACE_1,PEHSPNON_1,PRCITSHP_1,PEMLR_1,PEHRUSL1_1,PWSSWGT_1,PTIO1OCD_1,employed_1,teacher_1,still_teacher,leaver,dest
356587240080916,3,2024,14,3,17011,6,59,4,2,44,1,1,2,1,1,40,3641.3926,2310,1,1,2025,14,7,6,61,4,2,44,1,2,1,1,40,3746.2445,2320,1,1,1,0,still teacher
171080100653890,3,2024,13,2,17011,6,61,4,2,43,1,1,2,1,1,32,4035.2741,2310,1,1,2025,13,6,6,62,4,2,43,1,2,1,1,50,4182.4461,2310,1,1,1,0,still teacher
044914240200126,3,2024,14,1,17011,6,50,6,2,43,1,1,2,1,1,40,4253.0553,2310,1,1,2025,15,5,6,51,6,2,43,1,2,1,1,70,5316.2951,2360,1,0,0,1,other occupation
601608012270820,3,2024,16,4,17011,6,60,1,1,44,1,1,2,1,1,40,4375.493,2310,1,1,2025,16,8,6,61,1,1,44,1,2,1,1,55,3946.2639,2310,1,1,1,0,still teacher
601608012270820,3,2024,16,4,17011,6,51,1,2,44,1,2,2,1,1,40,3835.0784,2310,1,1,2025,16,8,6,52,1,2,44,1,2,1,1,50,3788.9865,2310,1,1,1,0,still teacher
040200191021660,3,2024,15,3,17011,6,49,1,1,44,1,2,1,4,1,-4,5232.3274,2310,1,1,2025,13,7,6,50,1,1,33,1,1,4,1,56,6507.4861,6050,1,0,0,1,other occupation
200528031003635,3,2024,15,4,17011,8,60,1,2,44,1,1,2,1,1,-4,3343.8423,2310,1,1,2025,14,8,8,61,1,2,44,1,2,1,1,-4,4025.3328,2310,1,1,1,0,still teacher
673033100190199,3,2024,15,1,17011,17,47,1,2,44,1,1,2,1,1,40,3999.1035,2330,1,1,2025,15,5,17,48,1,2,43,1,2,1,1,40,4673.0245,2330,1,1,1,0,still teacher
673033100190199,3,2024,15,1,17011,17,47,1,1,43,2,2,2,1,1,40,6447.2356,2330,1,1,2025,15,5,17,48,1,1,43,2,2,1,1,40,7167.5265,2310,1,1,1,0,still teacher
537611591080011,3,2024,16,4,17011,17,55,1,2,44,1,2,2,1,1,40,4542.6558,2300,1,1,2025,16,8,17,56,1,2,44,1,2,1,1,40,4702.6011,2300,1,1,1,0,still teacher
140339100852451,3,2024,12,2,17011,18,31,1,2,42,1,2,2,1,1,25,4795.3927,2300,1,1,2025,13,6,18,31,1,2,42,1,2,1,1,30,5274.2857,2300,1,1,1,0,still teacher
021033007519913,3,2024,16,4,17011,19,42,1,2,44,1,1,2,1,1,40,3114.9024,2310,1,1,2025,16,8,19,44,1,2,44,1,2,1,2,40,2599.178,2310,1,1,1,0,still teacher
021033007519913,3,2024,16,4,17011,19,42,1,1,44,1,2,2,1,1,40,2724.1166,2310,1,1,2025,16,8,19,43,1,1,44,1,2,1,2,40,2843.5394,2310,1,1,1,0,still teacher
032081026210935,3,2024,12,2,17011,20,37,6,2,44,1,1,2,1,1,40,2988.2765,2330,1,1,2025,12,6,20,39,6,2,44,1,2,1,1,40,2389.4156,2310,1,1,1,0,still teacher
002083090616859,3,2024,14,2,17011,26,41,1,2,44,1,1,2,1,1,50,5876.2728,2310,1,1,2025,16,6,26,43,1,2,44,1,2,1,1,50,5408.8406,2310,1,1,1,0,still teacher
022044029416441,3,2024,14,4,17011,26,36,1,2,43,1,1,2,1,1,30,3768.0028,2310,1,1,2025,15,8,26,37,1,2,43,1,2,1,1,40,3595.215,2320,1,1,1,0,still teacher
626908016833500,3,2024,16,4,17012,26,43,1,2,44,1,2,2,4,1,40,4035.8243,2320,1,1,2025,16,8,26,44,1,2,44,1,2,4,1,35,3454.3148,2320,1,1,1,0,still teacher
180227011209334,3,2024,16,1,17011,27,47,1,2,40,1,1,2,1,1,40,4889.1813,2310,1,1,2025,16,5,27,48,1,2,40,1,2,1,1,40,3817.9369,2310,1,1,1,0,still teacher
100509100771892,3,2024,16,2,17011,27,61,1,2,44,1,2,2,1,1,16,3799.5919,2310,1,1,2025,15,6,27,61,1,2,44,1,2,1,5,-1,3949.7069,-1,0,0,0,1,out of labor force
591600932607230,3,2024,14,1,17011,32,29,6,2,43,1,2,2,1,1,40,2234.6568,2310,1,1,2025,15,5,32,30,6,2,43,1,2,1,1,40,2525.8331,2330,1,1,1,0,still teacher
075902660633112,3,2024,16,3,17011,32,54,1,2,42,1,2,2,1,1,40,2501.2177,2310,1,1,2025,15,7,32,55,1,2,42,1,2,1,5,-1,2626.0555,-1,0,0,0,1,out of labor force
033103019612337,3,2024,14,1,17011,32,71,1,1,44,1,2,2,1,1,38,1753.257,2310,1,1,2025,15,5,32,72,1,1,44,1,2,1,1,40,1857.2256,2310,1,1,1,0,still teacher
033103019612337,3,2024,14,1,17011,32,31,6,2,43,1,3,2,1,1,38,2206.2032,2310,1,1,2025,15,5,32,32,6,2,43,1,2,1,4,-1,2525.8331,51,0,0,0,1,unemployed
160791500575923,3,2024,15,1,17011,35,41,1,1,44,1,1,1,1,1,40,1376.4833,2320,1,1,2025,15,5,35,42,1,1,44,1,1,1,1,40,1714.5613,2310,1,1,1,0,still teacher
160791500575923,3,2024,15,1,17011,35,37,1,2,44,1,2,2,1,1,40,1396.0099,2310,1,1,2025,15,5,35,38,1,2,44,1,2,1,1,40,1325.9554,2310,1,1,1,0,still teacher
001180309348186,3,2024,15,4,17011,38,49,1,2,43,1,1,2,1,1,40,599.8718,2310,1,1,2025,15,8,38,50,1,2,44,1,2,1,1,40,566.4089,2310,1,1,1,0,still teacher
110050600082604,3,2024,14,1,17011,40,47,1,2,43,1,1,2,1,1,40,2175.9292,2310,1,1,2025,14,5,40,48,1,2,43,1,2,1,1,40,2344.8255,2310,1,1,1,0,still teacher
190929800104074,3,2024,13,3,17011,41,58,1,1,44,1,1,2,1,1,38,2259.7958,2320,1,1,2025,11,7,41,59,1,1,44,1,2,1,5,-1,2968.9477,-1,0,0,0,1,out of labor force
786436634060011,3,2024,15,3,17011,46,61,1,2,42,1,1,2,1,1,-4,718.2173,2320,1,1,2025,15,7,46,62,1,2,43,1,2,1,1,55,789.3701,2310,1,1,1,0,still teacher
180752900885544,3,2024,16,3,17011,48,39,1,2,44,1,2,2,1,2,50,4558.6875,2330,1,1,2025,16,7,48,40,1,2,44,1,2,1,1,45,5289.4071,2310,1,1,1,0,still teacher
360454031071380,3,2024,16,1,17011,48,39,1,2,43,1,2,2,1,1,40,4954.0141,2320,1,1,2025,16,5,48,40,1,2,43,1,2,1,1,40,4214.7183,2320,1,1,1,0,still teacher
010728001400575,3,2024,14,4,17011,48,49,1,2,41,1,2,2,1,1,50,5199.3581,2310,1,1,2025,14,8,48,50,1,2,41,1,2,1,2,40,4154.5521,2310,1,1,1,0,still teacher
740294492041081,3,2024,14,3,17011,48,55,1,2,43,1,1,2,1,1,50,3980.6043,2310,1,1,2025,16,7,48,56,1,2,43,1,2,1,1,15,4426.726,2310,1,1,1,0,still teacher
721300815930846,3,2024,14,1,17011,48,54,1,2,43,1,1,2,1,1,40,4527.8593,2310,1,1,2025,14,5,48,56,1,2,43,1,2,1,1,40,4229.8698,2310,1,1,1,0,still teacher
960728011409659,3,2024,16,2,17011,48,37,1,2,44,1,2,1,1,2,40,4458.6571,2310,1,1,2025,16,6,48,38,1,2,44,1,1,1,1,40,5215.5348,2310,1,1,1,0,still teacher
085094044013573,3,2024,16,4,17011,53,23,6,2,43,6,3,2,1,1,40,7080.2159,2310,1,1,2025,14,8,53,24,6,2,44,6,2,1,1,40,8832.7457,2300,1,1,1,0,still teacher
511700800645557,3,2024,13,1,17011,55,47,6,1,44,1,1,1,5,1,40,6542.6547,2310,1,1,2025,13,5,55,48,6,1,44,1,1,5,1,40,6934.077,230,1,0,0,1,other occupation
786646765010018,3,2024,14,4,17011,56,64,1,1,42,1,1,2,1,1,50,370.2954,2320,1,1,2025,14,8,56,65,1,1,42,1,2,1,1,50,394.2455,2320,1,1,1,0,still teacher
075902660600125,3,2024,15,4,17111,5,33,1,2,44,1,1,2,1,1,40,1922.3603,2330,1,1,2025,14,8,5,34,1,2,44,1,2,1,1,40,1458.8536,2310,1,1,1,0,still teacher
700473254011800,3,2024,16,3,17111,30,30,1,2,44,1,2,2,1,1,60,763.8096,2310,1,1,2025,6,7,30,31,1,2,44,1,2,1,7,-1,882.2545,-1,0,0,0,1,out of labor force
211800301319147,3,2024,14,2,17111,41,42,1,2,44,1,2,2,1,1,40,2742.6316,2320,1,1,2025,15,6,41,43,1,2,44,1,2,1,1,40,2143.3466,2320,1,1,1,0,still teacher
655105014320520,3,2024,12,3,17111,56,54,1,2,44,1,2,2,1,1,50,415.0832,2320,1,1,2025,14,7,56,55,1,2,44,1,2,1,1,45,388.2324,2320,1,1,1,0,still teacher
081925080070015,3,2024,14,2,17011,1,50,4,2,46,2,1,2,1,1,60,3221.957,2310,1,1,2025,13,6,1,51,4,2,46,2,2,1,1,45,4198.338,2310,1,1,1,0,still teacher
110419071005283,3,2024,16,3,17011,9,53,1,2,44,1,2,2,1,1,40,3156.3578,2300,1,1,2025,16,7,9,54,1,2,45,1,2,1,1,45,3328.6105,2310,1,1,1,0,still teacher
602216321070018,3,2024,11,4,17011,12,31,1,2,44,2,2,2,1,1,40,5803.8184,2310,1,1,2025,11,8,12,33,1,2,44,2,2,1,1,40,6415.4786,2310,1,1,1,0,still teacher
045685300010162,3,2024,16,2,17011,12,40,1,2,43,1,2,2,1,2,12,3919.3353,2300,1,1,2025,16,6,12,41,1,2,43,1,2,1,2,30,4508.6916,2300,1,1,1,0,still teacher
219907017233820,3,2024,8,4,17011,12,63,4,1,43,1,1,2,1,1,40,4349.7647,2310,1,1,2025,12,8,12,65,4,1,43,1,2,1,1,5,4651.3403,2310,1,1,1,0,still teacher
227010109395169,3,2024,15,1,17011,12,57,1,2,44,1,1,2,1,2,40,4768.2512,2320,1,1,2025,15,5,12,58,1,2,44,1,2,1,1,-4,4766.1619,2310,1,1,1,0,still teacher
890341242051930,3,2024,16,2,17011,13,47,1,2,44,1,2,2,1,1,45,4404.1423,2310,1,1,2025,16,6,13,48,1,2,44,1,2,1,1,45,3828.2896,2310,1,1,1,0,still teacher
001120227291730,3,2024,15,2,17011,22,45,1,2,40,1,2,2,1,1,40,2064.6401,2300,1,1,2025,13,6,22,46,1,2,40,1,2,1,1,40,1719.4991,2310,1,1,1,0,still teacher
053348340520144,3,2024,14,3,17011,24,52,1,2,43,4,2,2,1,1,30,4194.6614,2300,1,1,2025,16,7,24,53,1,2,43,4,2,1,1,40,5358.2389,440,1,0,0,1,other occupation
820312171041550,3,2024,16,2,17011,25,23,6,2,43,1,3,2,1,1,30,4003.0835,2310,1,1,2025,16,6,25,24,6,2,43,1,2,1,1,30,4076.9992,2545,1,0,0,1,other occupation
382000109727280,3,2024,9,2,17011,28,52,4,2,43,1,1,2,1,1,50,1287.7218,2310,1,1,2025,14,6,28,52,4,2,43,1,2,1,2,40,1415.9422,2310,1,1,1,0,still teacher
033045026013353,3,2024,16,3,17011,33,26,6,2,44,1,3,2,1,1,40,1282.191,2310,1,1,2025,16,7,33,27,6,2,44,1,2,1,1,40,1221.4074,2310,1,1,1,0,still teacher
635020105251342,3,2024,16,3,17011,33,56,1,2,43,1,2,2,1,1,24,1049.1729,2310,1,1,2025,16,7,33,57,1,2,43,1,2,1,1,20,1034.6286,2310,1,1,1,0,still teacher
745020109652313,3,2024,11,2,17011,34,72,1,2,42,1,1,2,1,1,24,4682.6582,2310,1,1,2025,11,6,34,73,1,2,42,1,2,1,1,24,4602.3081,2360,1,0,0,1,other occupation
053125028016208,3,2024,15,4,17011,36,71,6,2,44,1,1,2,1,1,20,3704.6615,2310,1,1,2025,15,8,36,72,6,2,44,1,2,1,1,24,4062.3581,2320,1,1,1,0,still teacher
561700716752634,3,2024,15,1,17011,36,27,6,1,44,3,2,2,1,1,40,6856.2182,2320,1,1,2025,15,5,36,28,6,1,44,3,2,1,1,40,7769.5021,2320,1,1,1,0,still teacher
107160366639989,3,2024,7,1,17011,36,63,6,2,44,1,1,2,1,1,20,6116.6345,2300,1,1,2025,11,5,36,64,6,2,44,1,2,1,1,40,7802.8701,2310,1,1,1,0,still teacher
536922693030014,3,2024,15,4,17011,36,30,1,2,44,1,2,2,1,1,40,8290.1465,2310,1,1,2025,15,8,36,32,1,2,44,1,2,1,1,40,6197.5908,2310,1,1,1,0,still teacher
631905112442780,3,2024,11,2,17011,36,48,1,2,43,1,2,2,1,1,-4,5453.9033,2320,1,1,2025,12,6,36,49,1,2,43,1,2,1,1,-4,4958.0661,4621,1,0,0,1,other occupation
257864493070011,3,2024,10,3,17011,37,29,6,2,43,6,1,2,1,1,40,5536.723,2300,1,1,2025,11,7,37,31,6,2,43,6,2,1,1,40,6943.7996,2300,1,1,1,0,still teacher
023081080617574,3,2024,14,4,17011,37,37,1,2,44,1,2,1,5,1,40,3528.347,2320,1,1,2025,14,8,37,38,1,2,44,1,1,5,1,40,4610.4346,2310,1,1,1,0,still teacher
073075001917393,3,2024,15,2,17011,37,62,1,2,43,1,1,2,1,1,-4,4781.0095,2310,1,1,2025,15,6,37,63,1,2,43,1,2,1,1,-4,3302.1106,2310,1,1,1,0,still teacher
120202051405681,3,2024,14,4,17011,42,63,1,2,43,1,1,2,1,1,40,3613.1009,2310,1,1,2025,13,8,42,64,1,2,43,1,2,1,5,-1,3477.5424,2310,0,0,0,1,out of labor force
481000305720244,3,2024,15,3,17011,42,34,1,2,44,1,1,2,1,1,40,4018.4805,2310,1,1,2025,16,7,42,35,1,2,44,1,2,1,1,40,4081.4126,2310,1,1,1,0,still teacher
001120495395073,3,2024,14,4,17011,42,53,6,2,44,1,1,2,1,1,55,3340.1901,2310,1,1,2025,14,8,42,54,6,2,44,1,2,1,1,55,3506.3446,2310,1,1,1,0,still teacher
401500709978249,3,2024,10,2,17011,42,20,6,2,39,1,2,2,1,1,40,5256.2504,2300,1,1,2025,10,6,42,21,6,2,39,1,2,1,1,40,6488.0603,5260,1,0,0,1,other occupation
449201114560660,3,2024,16,4,17011,44,43,4,2,44,1,3,2,1,1,-4,1035.9248,2310,1,1,2025,15,8,44,44,4,2,44,1,2,1,1,45,1342.2963,2310,1,1,1,0,still teacher
130428300434154,3,2024,16,4,17011,44,61,1,2,43,1,1,2,1,1,35,806.1108,2310,1,1,2025,16,8,44,62,1,2,43,1,2,1,1,40,892.517,2310,1,1,1,0,still teacher
160297021405957,3,2024,14,2,17011,47,41,4,2,46,1,1,2,1,1,40,3187.6137,2310,1,1,2025,14,6,47,43,1,2,46,1,2,1,1,35,2765.7043,2320,1,1,1,0,still teacher
190950800084675,3,2024,12,4,17011,50,43,4,2,44,1,2,2,1,1,40,494.402,2310,1,1,2025,13,8,50,43,4,2,44,1,2,1,1,40,544.4337,2310,1,1,1,0,still teacher
190890000131685,3,2024,13,3,17011,51,47,1,2,44,1,1,2,1,1,50,4826.4542,2310,1,1,2025,14,7,51,47,1,2,46,1,2,1,1,50,4216.1713,2310,1,1,1,0,still teacher
153006016855230,3,2024,16,2,17011,51,41,1,2,44,4,2,2,5,1,25,4280.9472,2300,1,1,2025,15,6,51,42,1,2,44,4,2,5,7,-1,5656.7629,-1,0,0,0,1,out of labor force
110699300442605,3,2024,14,3,17011,54,28,1,2,43,1,1,1,1,1,42,1142.4344,2310,1,1,2025,15,7,54,28,1,2,43,1,1,1,1,40,1034.6002,2300,1,1,1,0,still teacher
120835300442935,3,2024,14,2,17011,54,42,1,2,44,1,2,2,1,1,40,1134.5175,2310,1,1,2025,13,6,54,43,1,2,44,1,2,1,1,20,1027.9946,2310,1,1,1,0,still teacher
112507313724550,3,2024,14,1,17111,11,30,6,2,44,8,2,2,3,1,40,460.4683,2310,1,1,2025,14,5,11,31,6,2,44,8,2,3,1,40,301.8622,2300,1,1,1,0,still teacher
074108630620105,3,2024,16,2,17111,25,54,1,2,44,1,1,2,1,1,40,2839.7494,2310,1,1,2025,16,6,25,55,1,2,44,1,2,1,1,37,2774.2352,2310,1,1,1,0,still teacher
005273130220145,3,2024,14,2,17111,25,36,6,1,44,1,1,1,1,1,50,4062.4007,2310,1,1,2025,14,6,25,38,6,1,44,1,1,1,1,40,5190.9608,2310,1,1,1,0,still teacher
003150242355358,3,2024,14,1,17111,25,27,1,2,44,1,1,2,1,1,4,3238.1326,2310,1,1,2025,14,5,25,28,1,2,44,1,2,1,1,8,2924.0119,2905,1,0,0,1,other occupation
553127323070017,3,2024,13,3,17111,33,75,1,2,41,1,2,2,1,2,28,794.1185,2310,1,1,2025,12,7,33,76,1,2,41,1,2,1,1,24,871.4884,2310,1,1,1,0,still teacher
043040057014754,3,2024,10,3,17111,34,37,1,1,42,4,2,2,4,1,40,4846.0917,2310,1,1,2025,11,7,34,38,1,1,42,4,2,4,1,40,6358.3321,2310,1,1,1,0,still teacher
120464600440484,3,2024,16,4,17111,44,44,1,2,43,1,1,2,1,1,40,1035.9248,2310,1,1,2025,16,8,44,46,1,2,43,1,2,1,1,40,992.9592,2310,1,1,1,0,still teacher
065372820152124,3,2024,12,1,17111,54,48,1,1,43,1,1,2,1,1,40,728.1131,2310,1,1,2025,14,5,54,49,1,1,43,1,2,1,1,40,664.0293,2310,1,1,1,0,still teacher
934173585030012,3,2024,13,1,17111,54,54,6,2,44,1,1,2,1,1,40,804.3252,2310,1,1,2025,11,5,54,55,6,2,44,1,2,1,2,40,594.1096,2310,1,1,1,0,still teacher
780334021501359,3,2024,15,1,17111,54,68,1,2,44,1,2,2,1,1,22,791.982,2310,1,1,2025,13,5,54,69,1,2,44,1,2,1,1,12,621.3938,230,1,0,0,1,other occupation
459102012424440,3,2024,15,4,17111,54,57,1,2,43,1,1,2,1,1,40,784.9716,2300,1,1,2025,15,8,54,57,1,2,43,1,2,1,1,40,782.2638,2300,1,1,1,0,still teacher
001110006206302,3,2024,14,2,17011,1,32,1,2,44,1,2,2,1,1,40,2162.4996,2310,1,1,2025,15,6,1,34,1,2,44,1,2,1,1,40,1980.9495,2310,1,1,1,0,still teacher
110367500238040,3,2024,16,2,17011,2,55,1,2,44,1,2,2,1,1,70,515.4858,2310,1,1,2025,16,6,2,56,1,2,44,1,2,1,1,35,557.7741,2310,1,1,1,0,still teacher
364050108512040,3,2024,16,4,17011,6,40,1,2,43,4,2,2,1,1,40,3813.4073,2310,1,1,2025,13,8,6,40,1,2,42,4,2,1,1,40,5474.8025,2310,1,1,1,0,still teacher
620041108566144,3,2024,13,4,17011,12,27,6,2,43,1,1,2,1,1,40,5825.5619,2320,1,1,2025,16,8,12,28,6,2,43,1,2,1,1,40,4898.7944,2310,1,1,1,0,still teacher
006150245304432,3,2024,14,3,17011,25,44,6,2,44,2,2,2,1,1,40,5726.6993,2310,1,1,2025,14,7,25,45,6,2,44,2,2,1,1,45,2505.0961,10,1,0,0,1,other occupation
006100377398916,3,2024,15,3,17011,30,39,1,2,44,1,2,2,1,1,50,656.1888,2310,1,1,2025,15,7,30,40,1,2,44,1,2,1,1,55,827.2987,2310,1,1,1,0,still teacher
008140334352711,3,2024,14,2,17011,34,66,4,2,44,1,1,2,1,1,75,4395.1117,2320,1,1,2025,15,6,34,67,4,2,44,1,2,1,1,60,4104.3166,2310,1,1,1,0,still teacher
120484100214934,3,2024,14,4,17011,42,30,1,2,44,1,2,2,1,1,40,4448.0595,2310,1,1,2025,15,8,42,31,1,2,44,1,2,1,1,40,4758.5099,2310,1,1,1,0,still teacher
571800407608748,3,2024,15,2,17011,47,29,1,1,43,1,1,2,1,1,40,4627.4351,2320,1,1,2025,15,6,47,30,1,1,43,1,2,1,1,40,3916.0951,2310,1,1,1,0,still teacher
990275539001830,3,2024,16,4,17011,53,61,1,1,44,1,1,2,1,1,40,4067.8526,2320,1,1,2025,16,8,53,62,1,1,44,1,2,1,5,-1,3063.1662,-1,0,0,0,1,out of labor force
825303011912710,3,2024,6,2,17111,28,47,6,2,44,2,2,2,1,1,40,1867.8063,2310,1,1,2025,4,6,28,48,6,2,44,2,2,1,1,40,1876.0218,2310,1,1,1,0,still teacher
190027200842563,3,2024,7,4,17111,38,68,4,2,43,1,1,2,1,1,8,589.123,2310,1,1,2025,9,8,38,69,2,2,43,1,2,1,5,-1,615.0031,2310,0,0,0,1,out of labor force
180035400521524,3,2024,11,4,17111,45,26,6,2,43,2,1,2,1,1,20,6730.4739,2310,1,1,2025,11,8,45,27,6,2,43,2,2,1,1,40,6089.3552,2310,1,1,1,0,still teacher
540270353001350,3,2024,10,2,17011,5,57,4,2,43,2,1,2,1,1,40,1623.1566,2300,1,1,2025,11,6,5,58,4,2,43,2,2,1,1,40,2073.8587,2300,1,1,1,0,still teacher
507702015147790,3,2024,15,4,17011,5,37,1,1,44,1,1,2,1,1,-4,1414.546,2320,1,1,2025,15,8,5,38,1,1,44,1,2,1,1,40,1385.2288,2722,1,0,0,1,other occupation
170350700659440,3,2024,16,1,17011,6,42,1,2,44,4,2,2,4,1,37,3657.8698,2310,1,1,2025,16,5,6,44,1,2,44,4,2,4,1,40,4100.2554,2310,1,1,1,0,still teacher
110017800649120,3,2024,14,3,17011,6,40,1,2,44,1,2,1,1,1,40,4953.5098,2310,1,1,2025,15,7,6,41,1,2,44,1,1,1,1,40,5047.4077,2310,1,1,1,0,still teacher
010430482051560,3,2024,15,4,17011,6,36,6,2,39,3,5,1,1,1,40,6580.8193,2330,1,1,2025,13,8,6,37,6,2,39,3,1,1,1,40,7861.4988,2545,1,0,0,1,other occupation
050067094816959,3,2024,16,2,17011,6,69,1,1,44,1,2,2,1,1,40,4451.6509,2320,1,1,2025,16,6,6,70,1,1,44,1,2,1,1,40,4493.7105,2310,1,1,1,0,still teacher
251100907236809,3,2024,15,3,17011,8,59,1,2,42,1,2,2,1,1,30,3852.4575,2310,1,1,2025,13,7,8,60,1,2,42,1,2,1,1,40,3211.6804,230,1,0,0,1,other occupation
091063063317326,3,2024,15,1,17011,17,55,1,2,43,1,1,2,1,1,20,4602.9489,2300,1,1,2025,16,5,17,57,1,2,43,1,2,1,3,-1,4443.0912,3602,0,0,0,1,unemployed
988628021090011,3,2024,15,1,17011,18,46,6,2,44,1,2,2,1,1,40,3667.9675,2310,1,1,2025,15,5,18,47,6,2,44,1,2,1,1,80,3177.2844,2310,1,1,1,0,still teacher
330259071109031,3,2024,13,4,17011,19,40,4,2,44,1,1,2,1,2,40,3114.9024,2310,1,1,2025,14,8,19,41,4,2,44,1,2,1,1,40,2599.178,2310,1,1,1,0,still teacher
531900904702923,3,2024,15,1,17011,29,40,1,1,43,1,1,2,1,1,40,4259.7994,2320,1,1,2025,15,5,29,41,1,1,43,1,2,1,1,40,3082.4943,2320,1,1,1,0,still teacher
239802312416950,3,2024,16,3,17011,32,59,1,1,44,1,1,2,1,2,45,2045.0528,2320,1,1,2025,16,7,32,60,1,1,44,1,2,1,1,40,2452.4395,1005,1,0,0,1,other occupation
900414206071500,3,2024,15,1,17011,40,36,6,2,43,1,2,2,1,1,55,3035.791,2310,1,1,2025,15,5,40,37,6,2,43,1,2,1,1,55,2529.5948,2310,1,1,1,0,still teacher
340541001404586,3,2024,15,3,17011,41,42,1,2,43,1,1,2,1,2,40,2620.6229,2300,1,1,2025,16,7,41,43,1,2,43,1,2,1,1,40,2674.2102,2300,1,1,1,0,still teacher
891000209142145,3,2024,16,2,17011,41,43,1,1,46,4,1,2,4,1,40,3691.5634,2320,1,1,2025,16,6,41,44,1,1,46,4,2,4,1,40,2096.1573,2205,1,0,0,1,other occupation
863060103742454,3,2024,15,4,17011,46,42,1,1,44,1,1,2,1,1,40,747.7013,2310,1,1,2025,15,8,46,43,1,1,42,1,2,1,1,40,885.5095,2310,1,1,1,0,still teacher
863060103742454,3,2024,15,4,17011,46,37,1,2,43,1,2,2,1,1,40,619.4153,2310,1,1,2025,15,8,46,38,1,2,41,1,2,1,1,40,823.1484,2310,1,1,1,0,still teacher
983070102090480,3,2024,16,1,17011,48,74,1,1,44,1,2,2,1,2,50,4056.4003,2310,1,1,2025,16,5,48,76,1,1,44,1,2,1,1,50,3287.0235,2310,1,1,1,0,still teacher
290208051404558,3,2024,14,3,17011,48,48,1,2,43,1,1,2,1,1,50,4517.0354,2310,1,1,2025,14,7,48,49,1,2,43,1,2,1,2,60,3860.5195,2310,1,1,1,0,still teacher
843200619848560,3,2024,15,4,17011,48,54,2,1,44,1,1,2,1,1,40,4968.4167,2310,1,1,2025,14,8,48,55,3,1,44,1,2,1,1,40,4756.1897,2310,1,1,1,0,still teacher
137205600881244,3,2024,15,3,17011,48,60,1,2,43,1,2,1,4,1,40,4296.0232,2310,1,1,2025,13,7,48,61,1,2,43,1,1,4,2,60,4861.9441,2310,1,1,1,0,still teacher
668020384090015,3,2024,14,3,17011,48,35,1,2,44,1,2,2,1,2,45,4466.1764,2310,1,1,2025,15,7,48,36,1,2,44,1,2,1,1,40,4257.2338,2310,1,1,1,0,still teacher
053409740741138,3,2024,14,2,17011,48,44,1,2,43,1,2,2,1,1,40,4695.2313,2310,1,1,2025,15,6,48,46,1,2,43,1,2,1,1,40,4156.1782,2310,1,1,1,0,still teacher
301000912649847,3,2024,8,2,17011,48,23,6,2,39,1,1,1,1,1,40,6269.6204,2300,1,1,2025,9,6,48,24,6,2,39,1,1,1,1,40,6114.8918,5310,1,0,0,1,other occupation
843800015508760,3,2024,13,1,17011,48,65,1,2,43,1,2,2,1,2,20,4734.2555,2310,1,1,2025,15,5,48,66,1,2,43,1,2,1,2,8,4810.6363,2360,1,0,0,1,other occupation
160064915091980,3,2024,16,4,17011,48,44,1,2,40,1,2,2,1,2,16,4609.9963,2300,1,1,2025,15,8,48,45,1,2,40,1,2,1,2,16,5242.6385,2300,1,1,1,0,still teacher
181842300922754,3,2024,16,2,17011,49,60,1,2,44,1,2,2,1,1,4,2113.8057,2310,1,1,2025,6,6,49,61,1,2,44,1,2,1,7,-1,1677.88,-1,0,0,0,1,out of labor force
741800907231942,3,2024,14,4,17011,49,57,1,2,43,1,1,2,1,1,40,2002.2093,2310,1,1,2025,14,8,49,58,1,2,43,1,2,1,1,40,2159.1983,2310,1,1,1,0,still teacher
741800907231942,3,2024,14,4,17011,49,58,1,1,43,1,2,2,1,1,55,1755.943,2320,1,1,2025,14,8,49,59,1,1,43,1,2,1,1,40,1927.5273,2310,1,1,1,0,still teacher
773521095020118,3,2024,14,4,17011,53,21,6,2,39,1,4,2,1,1,16,6205.2849,2300,1,1,2025,15,8,53,22,1,2,40,1,2,1,1,12,6495.9274,2360,1,0,0,1,other occupation
005150516206308,3,2024,12,3,17011,55,73,1,2,43,1,1,2,1,1,16,3200.3422,2310,1,1,2025,12,7,55,74,1,2,43,1,2,1,5,-1,3323.978,-1,0,0,0,1,out of labor force
001160141346702,3,2024,13,2,17111,16,44,4,2,44,1,1,2,1,1,20,996.9361,2310,1,1,2025,15,6,16,45,4,2,44,1,2,1,1,30,1066.8139,2310,1,1,1,0,still teacher
070844410630125,3,2024,10,4,17111,35,32,2,1,44,3,3,2,1,1,40,1777.2558,2310,1,1,2025,15,8,35,33,2,1,43,3,2,1,1,40,1861.364,2310,1,1,1,0,still teacher
410449041003690,3,2024,15,1,17011,9,54,1,2,39,1,1,1,1,1,40,2767.4094,2300,1,1,2025,15,5,9,55,1,2,39,1,1,1,1,40,3232.5903,4600,1,0,0,1,other occupation
